draft_round,draft_ovr,twitter_username,team,fantasypros_id,sleeper_id,stats_global_id,mfl_id,cbs_id,merge_name,stats_id,rotoworld_id,cfbref_id,nfl_id,height,weight,name,ktc_id,gsis_id,pfr_id,fantasy_data_id,college,sportradar_id,position,birthdate,age,swish_id,draft_pick,yahoo_id,rotowire_id,draft_year,espn_id,pff_id,db_season,fleaflicker_id
,,,FA,,,0.0,3264,,ray lucas,,,,,75.0,201.0,Ray Lucas,,,,,Rutgers,,QB,1972-08-06,48.8,,,,782.0,0.0,,,2025,
,,,FA,,,0.0,3265,,tim mctyer,,,,,71.0,181.0,Tim McTyer,,,,,Brigham Young,,CB,1975-12-14,45.4,,,,,0.0,,,2025,
,,,FA,,,0.0,3268,,riddick parker,,,,,,274.0,Riddick Parker,,,,,North Carolina,,DT,1972-11-20,48.5,,,,,0.0,,,2025,
,,,CIN,,,0.0,3270,,oliver gibson,,,,,73.0,211.0,Oliver Gibson,,,,,Florida,,DL,1973-09-06,47.7,,,,1661.0,0.0,,,2025,
,,,FA,,,0.0,3271,,ed smith,,,,,76.0,253.0,Ed Smith,,,,,,,TE,,,,,,1717.0,0.0,,,2025,
,,,FA,,,0.0,3274,,robert chancey,,,,,72.0,260.0,Robert Chancey,,,,,,,RB,1972-09-07,48.7,,,,979.0,0.0,,,2025,
,,,NOS,,,0.0,3276,,sherrod gideon,,,,,73.0,220.0,Sherrod Gideon,,,,,Kansas State,,WR,1975-04-01,46.1,,,,,0.0,,,2025,
,,,OAK,,,0.0,3280,,mike mohring,,,,,77.0,295.0,Mike Mohring,,,,,Pittsburgh,,DT,1974-03-22,47.1,,,,,0.0,,,2025,
,,,CAR,,,0.0,3282,,sean gilbert,,,,,67.0,180.0,Sean Gilbert,,,,,Southern,,DL,1974-07-26,46.8,,,,2146.0,0.0,,,2025,
,,,FA,,,0.0,3286,,al wallace,4232.0,2384.0,,,77.0,275.0,Al Wallace,,,,,Maryland,,DE,1974-03-25,47.1,,,,5185.0,0.0,,,2025,
,,,FA,,,0.0,3287,,rashod swinger,,,,,74.0,286.0,Rashod Swinger,,,,,Rutgers,,DT,1974-11-27,46.4,,,,,0.0,,,2025,
,,,FA,,,0.0,3288,,van tuinei,,,,,75.0,266.0,Van Tuinei,,,,,Arizona,,DE,1971-02-16,50.2,,,,,0.0,,,2025,
,,,FA,,,0.0,3486,,eric green,276.0,9270.0,,,,,Eric Green,,,,,,1eedfa96-7fc1-41ac-97d4-fe9c8dc19a44,TE,,,,,,,0.0,,,2025,
,,,FA,,,0.0,3490,,kirby dar dar,,,,,69.0,188.0,Kirby Dar Dar,,,,,Syracuse,,WR,1972-03-27,49.1,,,,359.0,0.0,,,2025,
,,,FA,,,0.0,3492,,harold green,,,,,,,Harold Green,,,,,,,RB,,,,,,1014.0,0.0,,,2025,
,,,FA,,,0.0,3493,,steve lindsey,,,,,73.0,185.0,Steve Lindsey,,,,,Mississippi,,PK,,,,,,982.0,0.0,,,2025,
,,,FA,,,0.0,3501,,oronde gadsden,,,,,,218.0,Oronde Gadsden,,,,,,,WR,1971-08-20,49.7,,,,1010.0,0.0,,,2025,
,,,ARI,,,0.0,3504,,jerry drake,,,,,77.0,310.0,Jerry Drake,,,,,,,DE,,,,,,,0.0,,,2025,
,,,HOU,,,0.0,3506,,lional dalton,4575.0,1335.0,,,,315.0,Lional Dalton,,,,,Eastern Michigan,,DT,1975-02-21,46.2,,,,2484.0,0.0,,,2025,
,,,CAR,,,0.0,3509,,spencer reid,,,,,73.0,247.0,Spencer Reid,,,,,Brigham Young,,LB,1976-02-08,45.2,,,,,0.0,,,2025,
,,,TEN,,,0.0,3510,,mike green,,,,,,,Mike Green,,,,,,,RB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,3511,,adrian ross,,,,,74.0,244.0,Adrian Ross,,,,,Colorado State,,LB,1975-02-19,46.2,,,,4139.0,0.0,,,2025,
,,,FA,,,0.0,3512,,greg truitt,,,,,72.0,235.0,Greg Truitt,,,,,Penn State,,C,,,,,,,0.0,,,2025,
,,,FA,,,0.0,3513,,damon gibson,,,,,69.0,184.0,Damon Gibson,,,,,Iowa,,WR,1975-02-25,46.2,,,,1115.0,0.0,,,2025,
,,,FA,,,0.0,3514,,jeff ogden,,,,,72.0,190.0,Jeff Ogden,,,,,Eastern Washington,,WR,1975-02-22,46.2,,,,,0.0,,,2025,
,,,FA,,,0.0,3515,,robert thomas,,,,,73.0,260.0,Robert Thomas,,,,,,,RB,1974-12-01,46.4,,,,,0.0,,,2025,
,,,FA,,,0.0,3516,,george coghill,,,,,72.0,210.0,George Coghill,,,,,Wake Forest,,S,1970-03-30,51.1,,,,,0.0,,,2025,
,,LifeAfterTGame,DET,,,0.0,3518,,lamar campbell,,,,,,182.0,Lamar Campbell,,,,,Wisconsin,,CB,1975-08-29,45.7,,,,,0.0,,,2025,
,,,DET,,,0.0,3519,,kevin oneill,,,,,74.0,239.0,Kevin O'Neill,,,,,Bowling Green,,LB,1975-04-14,46.1,,,,,0.0,,,2025,
,,,FA,,,0.0,3520,,jude waddy,,,,,74.0,220.0,Jude Waddy,,,,,William & Mary,,LB,1975-09-12,45.7,,,,1935.0,0.0,,,2025,
,,,FA,,,0.0,3521,,billy lyon,,,,,77.0,295.0,Billy Lyon,,,,,Marshall,,DT,1973-12-10,47.4,,,,2978.0,0.0,,,2025,
,,,NYJ,,,0.0,3522,,victor green,,,,,,,Victor Green,,,,,,,DB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,3523,,ratcliff thomas,,,,,73.0,238.0,Ratcliff Thomas,,,,,Maryland,,LB,1974-01-02,47.3,,,,,0.0,,,2025,
,,,FA,,,0.0,3524,,larry chester,4585.0,1320.0,,,74.0,325.0,Larry Chester,,,,,Temple,,DT,1975-10-17,45.6,,,,2486.0,0.0,,,2025,
,,,FA,,,0.0,3527,12437.0,eric hicks,4535.0,1336.0,,,78.0,280.0,Eric Hicks,,,,,Maryland,,DE,1976-06-17,44.9,,,,2292.0,0.0,,,2025,
,,,FA,,,0.0,3528,1748.0,damon huard,4180.0,2149.0,,,75.0,218.0,Damon Huard,,,,,Washington,,QB,1973-07-09,47.8,,,,965.0,0.0,,,2025,
,,,FA,,,0.0,3530,3677.0,larry izzo,3760.0,1126.0,,,70.0,225.0,Larry Izzo,,,,,Rice,,LB,1974-09-26,46.6,,,,4110.0,0.0,,,2025,
,,,FA,,,0.0,3533,,earl little,4556.0,,,,,202.0,Earl Little,,,,,Miami (Fla.),,S,1973-03-10,48.2,,,,2434.0,0.0,,,2025,
,,,FA,,,0.0,3535,,josh wilcox,,,,,75.0,255.0,Josh Wilcox,,,,,Oregon,,TE,1974-06-05,46.9,,,,2006.0,0.0,,,2025,
,,,CAR,,,0.0,3536,,josh taves,,,,,79.0,260.0,Josh Taves,,,,,Northeastern,,DE,1972-05-13,49.0,,,,,0.0,,,2025,
,,,FA,,,0.0,3537,,tremayne stephens,,,,,71.0,206.0,Tremayne Stephens,,,,,North Carolina State,,RB,1976-04-16,45.1,,,,,0.0,,,2025,
,,,FA,,,0.0,3540,,robert wilson,,,,,71.0,176.0,Robert Wilson,,,,,Florida A&M,,WR,1974-06-23,46.9,,,,1543.0,0.0,,,2025,
,,,WAS,,,0.0,3546,,jeff posey,4534.0,2301.0,,,76.0,241.0,Jeff Posey,,,,,SMU,,LB,1975-08-14,45.7,,,,2969.0,0.0,,,2025,
,,,FA,,,0.0,3548,,tony horne,,,,,69.0,173.0,Tony Horne,,,,,Clemson,,WR,1976-03-21,45.1,,,,,0.0,,,2025,
,,,FA,,,0.0,3550,,rabih abdullah,,,,,,218.0,Rabih Abdullah,,,,,,,RB,1975-04-27,46.0,,,,1025.0,0.0,,,2025,
,,,FA,,,0.0,3551,,mitch palmer,,,,,76.0,250.0,Mitch Palmer,,,,,Colorado State,,LB,1973-09-02,47.7,,,,,0.0,,,2025,
,,,FA,,,0.0,3552,,perry phenix,,,,,71.0,210.0,Perry Phenix,,,,,SMU,,S,1974-11-14,46.5,,,,,0.0,,,2025,
,,,SDC,,,0.0,3554,,tim denton,,,,,71.0,182.0,Tim Denton,,,,,,,CB,1973-02-03,48.3,,,,,0.0,,,2025,
,,,NYG,,,0.0,3558,,cornelius griffin,,,,,74.0,242.0,Cornelius Griffin,,,,,Wyoming,,DL,1974-06-08,46.9,,,,1617.0,0.0,,,2025,
,,,FA,,,0.0,3560,,wade richey,4503.0,2253.0,,,75.0,205.0,Wade Richey,,,,,LSU,,PK,1976-05-19,45.0,,,,1032.0,0.0,,,2025,
,,,FA,,,0.0,3561,12783.0,mike vanderjagt,4525.0,1497.0,,,77.0,218.0,Mike Vanderjagt,,,,,West Virginia,,PK,1970-03-24,51.1,,,,957.0,0.0,,,2025,
,,,FA,,,0.0,3562,,ed howard,,,,,73.0,203.0,Ed Howard,,,,,Idaho,,PN,1972-10-06,48.6,,,,,0.0,,,2025,
,,,FA,,,0.0,3564,,rodney williams,,,,,,185.0,Rodney Williams,,,,,Arizona,,WR,1973-08-15,47.7,,,,,0.0,,,2025,
,,,FA,,,0.0,3565,,nick gallery,,,,,76.0,239.0,Nick Gallery,,,,,Iowa,,PN,1975-02-15,46.2,,,,,0.0,,,2025,
,,,MIN,,,0.0,3570,,robert griffith,,,,,71.0,185.0,Robert Griffith,,,,,Massachusetts,,DB,1972-08-03,48.8,,,,1733.0,0.0,,,2025,
,,,FA,,,0.0,3571,,corey walker,,,,,70.0,188.0,Corey Walker,,,,,Arkansas State,,RB,1973-06-04,47.9,,,,1000.0,0.0,,,2025,
,,,FA,,,0.0,3573,,brandon bennett,,,,,71.0,220.0,Brandon Bennett,,,,,South Carolina,,RB,1973-02-03,48.3,,,,1111.0,0.0,,,2025,
,,,TBB,,,0.0,3575,,shawn stuckey,,,,,72.0,229.0,Shawn Stuckey,,,,,Troy State,,LB,1975-10-22,45.5,,,,2000.0,0.0,,,2025,
,,,CIN,,,0.0,3576,,clif groce,,,,,76.0,260.0,Clif Groce,,,,,,,RB,1974-07-10,46.8,,,,1040.0,0.0,,,2025,
,,,FA,,,0.0,3578,,mark thomas,,,,,,,Mark Thomas,,,,,,,TE,,,,,,,0.0,,,2025,
,,,FA,,,0.0,3581,,kaseem sinceno,,,,,76.0,259.0,Kaseem Sinceno,,,,,Syracuse,,TE,1976-03-26,45.1,,,,1525.0,0.0,,,2025,
,,,FA,,,0.0,3583,,greg comella,,,,,73.0,240.0,Greg Comella,,,,,,,RB,1975-07-29,45.8,,,,,0.0,,,2025,
,,,FA,,,0.0,3584,,brock olivo,,,,,72.0,226.0,Brock Olivo,,,,,Missouri,,RB,1976-06-24,44.9,,,,,0.0,,,2025,
,,,FA,,,0.0,3585,3574.0,karl hankton,4591.0,2347.0,,,74.0,202.0,Karl Hankton,,,,,Trinity (IL),,WR,1970-07-24,50.8,,,,2699.0,0.0,,,2025,
,,,IND,,,0.0,3586,,tony blevins,,,,,72.0,165.0,Tony Blevins,,,,,Kansas,,S,1975-01-29,46.3,,,,,0.0,,,2025,
,,,FA,,,0.0,3588,,henry taylor,,,,,74.0,295.0,Henry Taylor,,,,,South Carolina,,DT,1975-11-29,45.4,,,,1720.0,0.0,,,2025,
,,,FA,,,0.0,3591,12363.0,jay fiedler,3012.0,1309.0,,,74.0,225.0,Jay Fiedler,,,,,Dartmouth,,QB,1971-12-29,49.4,,,,1053.0,0.0,,,2025,
,,,BUF,,,0.0,3594,,drew haddad,,,,,75.0,250.0,Drew Haddad,,,,,McNeese State,,WR,1974-07-11,46.8,,,,,0.0,,,2025,
,,,SEA,,,0.0,3597,,tawambi settles,,,,,,191.0,Tawambi Settles,,,,,Duke,,S,1976-01-19,45.3,,,,1925.0,0.0,,,2025,
,,,IND,,,0.0,3599,,eric vance,,,,,,215.0,Eric Vance,,,,,Vanderbilt,,S,1975-07-14,45.8,,,,,0.0,,,2025,
,,,PIT,,,0.0,3600,,clark haggans,,,,,,190.0,Clark Haggans,,,,,,,DL,1975-01-13,46.3,,,,1092.0,0.0,,,2025,
,,,FA,,,0.0,3602,,ray hill,,,,,72.0,182.0,Ray Hill,,,,,Michigan State,,CB,1975-08-07,45.8,,,,,0.0,,,2025,
,,,FA,,,0.0,3603,,james allen,,1595.0,,,70.0,215.0,James Allen,,,,,Oklahoma,,RB,1975-03-28,46.1,,,,1108.0,0.0,,,2025,
,,,FA,,,0.0,3605,,jermaine williams,,,,,72.0,228.0,Jermaine Williams,,,,,Houston,,RB,1972-07-03,48.8,,,,,0.0,,,2025,
,,,STL,,,0.0,3606,,az-zahir hakim,,,,,74.0,240.0,Az-Zahir Hakim,,,,,Troy State,,WR,1975-06-14,45.9,,,,1975.0,0.0,,,2025,
,,,KCC,,,0.0,3607,,nate hobgood-chittick,,,,,75.0,290.0,Nate Hobgood-Chittick,,,,,,,DT,1974-11-30,46.4,,,,,0.0,,,2025,
,,,FA,,,0.0,3609,,corey sears,3791.0,,,,75.0,314.0,Corey Sears,,,,,Mississippi State,,DT,1973-04-15,48.1,,,,,0.0,,,2025,
,,,FA,,,0.0,3611,,kato serwanga,,,,,72.0,200.0,Kato Serwanga,,,,,California,,CB,1976-07-23,44.8,,,,2709.0,0.0,,,2025,
,,,FA,,,0.0,3612,,charles haley,,,,,74.0,223.0,Charles Haley,,,,,Marshall,,DL,1973-02-08,48.2,,,,,0.0,,,2025,
,,,MIA,,,0.0,3613,,jermaine haley,,,,,72.0,203.0,Jermaine Haley,,,,,Morgan State,,DL,1975-03-07,46.2,,,,,0.0,,,2025,
,,,FA,,,0.0,3614,,brad costello,,,,,73.0,230.0,Brad Costello,,,,,Boston U.,,PN,1974-12-12,46.4,,,,,0.0,,,2025,
,,,CIN,,,0.0,3615,,cory hall,,,,,72.0,193.0,Cory Hall,,,,,,,DB,1973-10-23,47.5,,,,,0.0,,,2025,
,,,IND,,,0.0,3618,,billy austin,,,,,70.0,195.0,Billy Austin,,,,,New Mexico,,S,1975-03-08,46.2,,,,,0.0,,,2025,
,,,NOS,,,0.0,3624,,jeff hall,,,,,,,Jeff Hall,,,,,,,PK,,,,,,,0.0,,,2025,
,,,DAL,,,0.0,3648,,darren hambrick,,,,,70.0,210.0,Darren Hambrick,,,,,Richmond,,LB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,3863,12472.0,dirk johnson,6248.0,733.0,,,72.0,210.0,Dirk Johnson,,,,,Northern Colorado,,PN,1975-06-01,45.9,,,,3548.0,0.0,,,2025,
,,,KCC,,,0.0,3864,,james hasty,,,,,,,James Hasty,,,,,,,DB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4260,,terry irving,,,,,71.0,190.0,Terry Irving,,,,,Colorado State,,LB,1970-10-20,50.5,,,,,0.0,,,2025,
,,,BAL,,,0.0,4266,,qadry ismail,,,,,74.0,231.0,Qadry Ismail,,,,,Nicholls State,,WR,,,,,,,0.0,,,2025,
,,,ARI,,,0.0,4284,,jabari issa,,,,,,,Jabari Issa,,,,,Notre Dame,,DL,,,,,,,0.0,,,2025,
,,,MIA,,,0.0,4302,,calvin jackson,,,,,73.0,215.0,Calvin Jackson,,,,,Nevada-Las Vegas,,DB,,,,,,,0.0,,,2025,
,,,CLE,,,0.0,4313,,james jackson,,,,,70.0,190.0,James Jackson,,,,,Jackson State,,RB,,,,,,,0.0,,,2025,
,,,MIN,,1962.0,467431.0,4728,,andrew jordan,28200.0,,,,77.0,305.0,Andrew Jordan,,,,16217.0,Auburn,7479200b-8d5f-47f0-a53f-82a53e5c8e9f,TE,1990-01-10,35.5,,,28200.0,10100.0,0.0,,,2025,
,,,NYG,,,0.0,4746,,joe jurevicius,,,,,72.0,212.0,Joe Jurevicius,,,,,,,WR,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4758,,chad dukes,,,,,72.0,230.0,Chad Dukes,,,,,Pittsburgh,,RB,1971-12-29,49.4,,,,,0.0,,,2025,
,,,FA,,,0.0,4759,,edward thomas,5329.0,,,,73.0,228.0,Edward Thomas,,,,,Georgia Southern,,LB,1974-09-27,46.6,,,,3965.0,0.0,,,2025,
,,,FA,,,0.0,4760,,marlon barnes,,,,,69.0,215.0,Marlon Barnes,,,,,Colorado,,RB,1976-03-13,45.2,,,,1528.0,0.0,,,2025,
,,,FA,,,0.0,4763,,damon hodge,,,,,,192.0,Damon Hodge,,,,,Alabama State,,WR,,,,,,,0.0,,,2025,
,,,SEA,,,0.0,4764,,isiah kacyvenski,,,,,75.0,306.0,Isiah Kacyvenski,,,,,LSU,,LB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4766,,sean key,,,,,71.0,185.0,Sean Key,,,,,Florida State,,S,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4767,,micah knorr,5286.0,1974.0,,,74.0,208.0,Micah Knorr,,,,,Utah State,,PN,1975-01-09,46.3,,,,2898.0,0.0,,,2025,
,,,FA,,,0.0,4769,,jimmy wyrick,,,,,69.0,179.0,Jimmy Wyrick,,,,,Minnesota,,CB,1976-12-31,44.4,,,,3610.0,0.0,,,2025,
,,,FA,,,0.0,4773,,chris daniels,,,,,75.0,219.0,Chris Daniels,,,,,Purdue,,WR,1977-03-30,44.1,,,,1467.0,0.0,,,2025,
,,,FA,,,0.0,4774,192169.0,zeron flemister,5345.0,139.0,,,,250.0,Zeron Flemister,,,,,Iowa,,TE,1976-09-08,44.7,,,,2326.0,0.0,,,2025,
,,,FA,,,0.0,4776,,derrick ham,,,,,76.0,257.0,Derrick Ham,,,,,Miami (Fla.),,DE,1975-03-23,46.1,,,,,0.0,,,2025,
,,,MIA,,,0.0,4777,,josh symonette,,,,,70.0,180.0,Josh Symonette,,,,,Tennessee Tech,,S,1978-05-08,43.0,,,,,0.0,,,2025,
,,,SEA,,,0.0,4778,,keith miller,,,,,,238.0,Keith Miller,,,,,California,,LB,1976-07-09,44.8,,,,,0.0,,,2025,
,,,SFO,,,0.0,4779,,london dunlap,,,,,75.0,232.0,London Dunlap,,,,,TCU,,LB,1977-02-10,44.2,,,,,0.0,,,2025,
,,,FA,,,0.0,4780,,jonas lewis,,,,,,210.0,Jonas Lewis,,,,,San Diego State,,RB,1976-12-27,44.4,,,,2418.0,0.0,,,2025,
,,,HOU,,,0.0,4781,,cedric killings,5327.0,1225.0,,,74.0,310.0,Cedric Killings,,,,,Carson-Newman,,DT,1977-12-14,43.4,,,,5534.0,0.0,,,2025,
,,,NEP,,,0.0,4782,,andy katzenmoyer,,,,,,,Andy Katzenmoyer,,,,,,,LB,1972-02-28,49.2,,,,,0.0,,,2025,
,,,FA,,,0.0,4784,,thabiti davis,,,,,74.0,205.0,Thabiti Davis,,,,,Wake Forest,,WR,1975-03-24,46.1,,,,1484.0,0.0,,,2025,
,,,FA,,,0.0,4787,,jack golden,,,,,73.0,240.0,Jack Golden,,,,,Oklahoma State,,LB,1977-01-28,44.3,,,,3493.0,0.0,,,2025,
,,,NYG,,,0.0,4788,192932.0,kevin lewis,5322.0,,,,,235.0,Kevin Lewis,,,,,Duke,,LB,1978-10-06,42.6,,,,4222.0,0.0,,,2025,
,,,FA,,,0.0,4789,,craig walendy,,,,,73.0,229.0,Craig Walendy,,,,,UCLA,,RB,1977-07-11,43.8,,,,,0.0,,,2025,
,,,NYG,,,0.0,4791,,dwight johnson,,,,,76.0,285.0,Dwight Johnson,,,,,Baylor,,DE,1977-01-30,44.3,,,,,0.0,,,2025,
,,,FA,,,0.0,4793,,ron powlus,,,,,73.0,225.0,Ron Powlus,,,,,Notre Dame,,QB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4794,,eric johnson,5360.0,,,,,241.0,Eric Johnson,,,,,Nebraska,,LB,1976-04-30,45.0,,,,3667.0,0.0,,,2025,
,,,FA,,,0.0,4795,,trent gamble,,,,,69.0,195.0,Trent Gamble,,,,,Wyoming,,S,1977-07-24,43.8,,,,,0.0,,,2025,
,,,FA,,,0.0,4799,192232.0,doug johnson,5304.0,2120.0,,,74.0,218.0,Doug Johnson,,,,,Florida,,QB,1977-10-27,43.5,,,,1443.0,0.0,,,2025,
,,,FA,,,0.0,4800,,karon coleman,,,,,68.0,198.0,Karon Coleman,,,,,,,RB,1978-05-22,43.0,,,,1496.0,0.0,,,2025,
,,jwiggs85,FA,,,0.0,4801,135115.0,jermaine wiggins,5297.0,1169.0,,,74.0,260.0,Jermaine Wiggins,,,,,Georgia,,TE,1975-01-18,46.3,,,,1582.0,0.0,,,2025,
,,,BUF,,,0.0,4802,,raion hill,,,,,72.0,200.0,Raion Hill,,,,,LSU,,S,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4804,181056.0,matt chatham,5378.0,1087.0,,,76.0,250.0,Matt Chatham,,,,,South Dakota,,LB,1977-06-28,43.9,,,,3674.0,0.0,,,2025,
,,,FA,,,0.0,4805,,casey crawford,,,,,78.0,255.0,Casey Crawford,,,,,Virginia,,TE,1977-08-01,43.8,,,,1546.0,0.0,,,2025,
,,,MIA,,,0.0,4806,,clint stoerner,,,,,74.0,210.0,Clint Stoerner,,,,,Arkansas,,QB,1977-12-29,43.4,,,,1460.0,0.0,,,2025,
,,,FA,,,0.0,4807,,tommy hendricks,5387.0,,,,74.0,235.0,Tommy Hendricks,,,,,Michigan,,LB,1978-10-23,42.5,,,,4149.0,0.0,,,2025,
,,,FA,,,0.0,4808,,corey atkins,,,,,,,Corey Atkins,,,,,,,LB,,,,,,,0.0,,,2025,
,,,STL,,,0.0,4809,,pete swanson,,,,,,,Pete Swanson,,,,,,,LB,,,,,,,0.0,,,2025,
,,,NEP,,,0.0,4810,,courtney ledyard,,,,,74.0,250.0,Courtney Ledyard,,,,,Michigan State,,LB,1977-03-09,44.2,,,,,0.0,,,2025,
,,,JAC,,,0.0,4811,,craig miller,,,,,,,Craig Miller,,,,,,,S,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4813,,scott dragos,,,,,,,Scott Dragos,,,,,,,TE,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4814,,ryan taylor,,,,,74.0,230.0,Ryan Taylor,,,,,Auburn,,LB,1976-12-11,44.4,,,,,0.0,,,2025,
,,,SEA,,,0.0,4815,,rahmaan streater,,,,,77.0,263.0,Rahmaan Streater,,,,,Richmond,,DE,1975-04-23,46.0,,,,,0.0,,,2025,
,,,FA,,,0.0,4816,,al lucas,,,,,73.0,294.0,Al Lucas,,,,,Troy State,,DT,1978-09-01,42.7,,,,,0.0,,,2025,
,,,FA,,,0.0,4817,,ronnie heard,5384.0,,,,,215.0,Ronnie Heard,,,,,Mississippi,,S,1976-10-05,44.6,,,,4143.0,0.0,,,2025,
,,,FA,,,835382.0,4818,,garrett johnson,31659.0,,,,71.0,175.0,Garrett Johnson,,,,,Illinois,,DT,1975-12-31,45.4,,,,13238.0,0.0,,,2025,
,,,FA,,,0.0,4819,,chris coleman,,,,,72.0,202.0,Chris Coleman,,,,,North Carolina State,,WR,1977-05-08,44.0,,,,2371.0,0.0,,,2025,
,,,FA,,,0.0,4820,192392.0,dan kreider,5399.0,697.0,,,71.0,250.0,Dan Kreider,,,,,New Hampshire,,RB,1977-03-11,44.2,,,,1541.0,0.0,,,2025,
,,,FA,,,0.0,4821,,larry foster,,,,,70.0,196.0,Larry Foster,,,,,LSU,,WR,1976-11-07,44.5,,,,1535.0,0.0,,,2025,
,,,FA,,,0.0,4822,,scottie montgomery,,,,,73.0,195.0,Scottie Montgomery,,,,,,,WR,1978-05-26,43.0,,,,2359.0,0.0,,,2025,
,,,FA,,,0.0,4826,,jake moreland,,,,,75.0,255.0,Jake Moreland,,,,,Western Michigan,,TE,1977-01-18,44.3,,,,,0.0,,,2025,
,,,FA,,,0.0,4829,125854.0,nick ferguson,5408.0,1941.0,,,71.0,204.0,Nick Ferguson,,,,,Georgia Tech,,S,1974-11-27,46.4,,,,3634.0,0.0,,,2025,
,,,GBP,,,0.0,4831,,aaron fields,,,,,,,Aaron Fields,,,,,,,DE,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4832,,shad criss,,,,,,,Shad Criss,,,,,,,CB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4833,,bobby brown,,,,,,,Bobby Brown,,,,,,,WR,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4835,,chafie fields,,,,,,,Chafie Fields,,,,,,,WR,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4837,,curtis jackson,,,,,70.0,195.0,Curtis Jackson,,,,,,,WR,1973-09-22,47.6,,,,1566.0,0.0,,,2025,
,,,BUF,,,0.0,4838,,jason bostic,,,,,69.0,181.0,Jason Bostic,,,,,Georgia Tech,,CB,1976-06-30,44.9,,,,,0.0,,,2025,
,,,FA,,,264877.0,4840,520231.0,travis brown,5418.0,2324.0,,,74.0,198.0,Travis Brown,,,,,Northern Arizona,,QB,1977-07-17,43.8,,,,1572.0,0.0,11808.0,,2025,
,,,FA,,,0.0,4842,,darrius blevins,,,,,,,Darrius Blevins,,,,,,,WR,,,,,,2080.0,0.0,,,2025,
,,,SEA,,,0.0,4845,,norris mccleary,,,,,78.0,305.0,Norris McCleary,,,,,,,DT,1977-02-10,44.2,,,,,0.0,,,2025,
,,,FA,,,0.0,4846,,lavell boyd,,,,,75.0,220.0,Lavell Boyd,,,,,,,WR,1977-09-12,43.7,,,,2302.0,0.0,,,2025,
,,,FA,,,0.0,4847,,clarence williams,,,,,,,Clarence Williams,,,,,,,RB,,,,,,,0.0,,,2025,
,,,ATL,,,0.0,4848,,patrick kerney,,,,,76.0,225.0,Patrick Kerney,,,,,Boston College,,DL,1973-12-07,47.4,,,,,0.0,,,2025,
,,,FA,,,0.0,4852,,damon savage,,,,,,,Damon Savage,,,,,,,WR,,,,,,1588.0,0.0,,,2025,
,,,FA,,,0.0,4854,,omar bacon,,,,,,,Omar Bacon,,,,,,,RB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4855,,dustin cohen,,,,,76.0,235.0,Dustin Cohen,,,,,,,LB,1976-12-22,44.4,,,,,0.0,,,2025,
,,,FA,,,0.0,4856,,damon washington,,,,,71.0,205.0,Damon Washington,,,,,,,RB,1977-02-20,44.2,,,,2345.0,0.0,,,2025,
,,,FA,,,0.0,4857,,todd mcmillon,5412.0,,,,71.0,188.0,Todd McMillon,,,,,Northern Arizona,,CB,1974-09-26,46.6,,,,3749.0,0.0,,,2025,
,,,FA,,,0.0,4859,192738.0,marlion jackson,5435.0,3436.0,,,,240.0,Marlion Jackson,,,,,Saginaw Valley,,RB,1977-10-11,43.6,,,,3475.0,0.0,,,2025,
,,,FA,,,0.0,4860,192284.0,bryan gilmore,5437.0,2038.0,,,73.0,193.0,Bryan Gilmore,,,,,Midwestern State,,WR,1978-01-21,43.3,,,,2673.0,0.0,,,2025,
,,,ARI,,,0.0,4861,,jordan younger,,,,,,,Jordan Younger,,,,,,,S,1978-01-24,43.3,,,,,0.0,,,2025,
,,,FA,,,0.0,4862,,sean keenan,,,,,,,Sean Keenan,,,,,,,QB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4863,192646.0,bryan johnson,5441.0,2411.0,,,73.0,244.0,Bryan Johnson,,,,,Boise State,,RB,1978-01-18,43.3,,,,,0.0,,,2025,
,,,FA,,,0.0,4864,192810.0,steve gleason,5428.0,1075.0,,,71.0,212.0,Steve Gleason,,,,,Washington State,,S,1977-03-19,44.1,,,,1679.0,0.0,,,2025,
,,,FA,,,0.0,4865,,darius clark,,,,,,,Darius Clark,,,,,,,S,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4866,,nikia codie,,,,,74.0,208.0,Nikia Codie,,,,,Baylor,,CB,1976-01-20,45.3,,,,,0.0,,,2025,
,,,FA,,,0.0,4867,,troy hambrick,5434.0,,,,73.0,233.0,Troy Hambrick,,,,,Savannah State,,RB,1976-11-06,44.5,,,,2379.0,0.0,,,2025,
